From Timestamp;TotalUsage;NetUsage;ProductionWKK;TotalChiller;RemainingUsage;PricesElec;ExtraCost;TotalPrices;ChillerBanks
4/04/2022 16:00;2250;860;1390;2;2248;228,3;50;239,3;0
4/04/2022 17:00;2110;730;1380;2;2108;223,2;50;199,4;0
4/04/2022 18:00;1980;590;1390;2;1978;280,73;50;195,1;0
4/04/2022 19:00;1970;580;1390;4;1966;223,2;50;158,5;0
4/04/2022 20:00;1870;480;1390;1;1869;229,74;50;134,3;0
4/04/2022 21:00;1820;440;1380;1;1819;220;50;118,8;0
4/04/2022 22:00;2100;710;1390;228;1872;212;50;186;600
4/04/2022 23:00;2430;1040;1390;543;1887;236,86;50;298,3;1700
5/04/2022 0:00;2390;1010;1380;576;1814;262,83;50;316;1600
5/04/2022 1:00;2350;960;1390;615;1735;281,12;50;317,9;1700
5/04/2022 2:00;2350;960;1390;591;1759;309,93;50;345,5;1500
5/04/2022 3:00;2170;790;1380;182;1988;250,1;50;237,1;300
5/04/2022 4:00;1710;320;1390;2;1708;225,62;50;88,2;0
5/04/2022 5:00;1760;370;1390;23;1737;223,2;50;101,1;0
5/04/2022 6:00;1760;380;1380;70;1690;145,12;50;74,1;0
5/04/2022 7:00;1830;440;1390;88;1742;170,62;50;97,1;0
5/04/2022 8:00;1860;470;1390;1;1859;145,47;50;91,9;0
5/04/2022 9:00;1850;470;1380;1;1849;165;50;101,1;0
5/04/2022 10:00;1910;520;1390;3;1907;44,06;50;48,9;0
5/04/2022 11:00;1590;580;1010;2;1588;40,1;50;52,3;0
5/04/2022 12:00;1640;540;1100;2;1638;100;50;81;0
5/04/2022 13:00;1860;480;1380;1;1859;158,6;50;100,1;0
5/04/2022 14:00;1880;490;1390;1;1879;155,13;50;100,5;0
5/04/2022 15:00;2720;1330;1390;2;2718;185;50;312,6;0
5/04/2022 16:00;3250;1860;1390;1;3249;159,36;50;389,4;0
5/04/2022 17:00;3200;1810;1390;2;3198;158;50;376,5;0
5/04/2022 18:00;3210;1830;1380;2;3208;180;50;420,9;0
5/04/2022 19:00;3150;1760;1390;1;3149;77,8;50;224,9;0
5/04/2022 20:00;2790;1400;1390;2;2788;145;50;273;0
5/04/2022 21:00;1990;600;1390;2;1988;136,66;50;112;0
5/04/2022 22:00;3370;1980;1390;231;3139;95,1;50;287,3;501
5/04/2022 23:00;3750;2360;1390;538;3212;74,81;50;294,6;1700
6/04/2022 0:00;3700;2310;1390;595;3105;146,83;50;454,7;1600
6/04/2022 1:00;3650;2270;1380;613;3037;179,3;50;520,5;1700
6/04/2022 2:00;3670;2280;1390;609;3061;178,56;50;521,1;1600
6/04/2022 3:00;3670;2280;1390;588;3082;140;50;433,2;1600
6/04/2022 4:00;3690;2300;1390;527;3163;130;50;414;1500
6/04/2022 5:00;3560;2170;1390;2;3558;38,74;50;192,6;0
6/04/2022 6:00;3170;1780;1390;3;3167;60,37;50;196,5;0
6/04/2022 7:00;3220;1830;1390;94;3126;10,76;50;111,2;0
6/04/2022 8:00;3220;1840;1380;1;3219;5,21;50;101,6;0
6/04/2022 9:00;3230;1840;1390;1;3229;-13,01;50;68,1;0
6/04/2022 10:00;3230;1840;1390;2;3228;27,56;50;142,7;0
6/04/2022 11:00;3310;1920;1390;1;3309;66,58;50;223,8;0
6/04/2022 12:00;3230;1840;1390;2;3228;80;50;239,2;0
6/04/2022 13:00;3250;1870;1380;2;3248;13,89;50;119,5;0
6/04/2022 14:00;3270;1880;1390;1;3269;37,59;50;164,7;0
6/04/2022 15:00;3270;1880;1390;1;3269;113,23;50;306,9;0
6/04/2022 16:00;3320;1930;1390;3;3317;110;50;308,8;0
6/04/2022 17:00;3310;1920;1390;1;3309;147,01;50;378,3;0
6/04/2022 18:00;3320;1930;1390;1;3319;83,53;50;257,7;0
6/04/2022 19:00;3240;1850;1390;3;3237;71,8;50;225,3;0
6/04/2022 20:00;3230;1840;1390;1;3229;82,81;50;244,4;0
6/04/2022 21:00;3140;1760;1380;1;3139;66,07;50;204,3;0
6/04/2022 22:00;3480;2080;1400;240;3240;74,19;50;258,3;601
6/04/2022 23:00;3800;2420;1380;541;3259;90,89;50;341;1600
7/04/2022 0:00;3740;2350;1390;588;3152;101,3;50;355,6;1700
7/04/2022 1:00;3680;2290;1390;609;3071;133,4;50;420;1600
7/04/2022 2:00;3670;2280;1390;585;3085;115,13;50;376,5;1700
7/04/2022 3:00;3670;2280;1390;470;3200;221,09;50;618,1;1300
7/04/2022 4:00;3700;2310;1390;2;3698;183;50;538,2;0
7/04/2022 5:00;3640;2250;1390;2;3638;100;50;337,5;0
7/04/2022 6:00;3290;1900;1390;94;3196;45,83;50;182,1;0
7/04/2022 7:00;3410;2020;1390;9;3401;39,35;50;180,5;0
7/04/2022 8:00;2850;1460;1390;2;2848;37,47;50;127,7;0
7/04/2022 9:00;2940;1550;1390;1;2939;36,71;50;134,4;0
7/04/2022 10:00;3490;2100;1390;3;3487;41,12;50;191,4;0
7/04/2022 11:00;2860;1470;1390;1;2859;148,45;50;291,7;0
7/04/2022 12:00;2820;1440;1380;1;2819;170,08;50;316,9;0
7/04/2022 13:00;3250;1860;1390;2;3248;291,9;50;635,9;0
7/04/2022 14:00;3340;1950;1390;2;3338;338,3;50;757,2;0
7/04/2022 15:00;2960;1570;1390;1;2959;409,04;50;720,7;0
7/04/2022 16:00;2820;1430;1390;2;2818;304;50;506,2;0
7/04/2022 17:00;2640;1250;1390;2;2638;296,96;50;433,7;0
7/04/2022 18:00;2480;1090;1390;1;2479;233,16;50;308,6;0
7/04/2022 19:00;2310;920;1390;2;2308;215,96;50;244,7;0
7/04/2022 20:00;2310;920;1390;1;2309;210,9;50;240;0
7/04/2022 21:00;2890;1510;1380;1;2889;253,9;50;458,9;0
7/04/2022 22:00;2860;1470;1390;233;2627;203,73;50;373;700
7/04/2022 23:00;2810;1420;1390;541;2269;186,11;50;335,3;1600
8/04/2022 0:00;2690;1300;1390;572;2118;202,31;50;328;1600
8/04/2022 1:00;2690;1300;1390;596;2094;229,9;50;363,9;1700
8/04/2022 2:00;2660;1270;1390;585;2075;267,77;50;403,6;1600
8/04/2022 3:00;2680;1290;1390;580;2100;259,04;50;398,7;1700
8/04/2022 4:00;2690;1310;1380;74;2616;236,02;50;374,7;100
8/04/2022 5:00;2750;1360;1390;504;2246;239;50;393;1000
8/04/2022 6:00;2920;1530;1390;2;2918;215;50;405,5;0
8/04/2022 7:00;2500;1110;1390;2;2498;155;50;227,6;0
8/04/2022 8:00;2690;1300;1390;1;2689;139,57;50;246,4;0
8/04/2022 9:00;2790;1400;1390;1;2789;134,77;50;258,7;0
8/04/2022 10:00;2830;1440;1390;2;2828;130,6;50;260,1;0
8/04/2022 11:00;2850;1470;1380;1;2849;126,2;50;259;0
8/04/2022 12:00;2820;1430;1390;2;2818;175,1;50;321,9;0
8/04/2022 13:00;2810;1420;1390;3;2807;220,1;50;383,5;0
8/04/2022 14:00;2830;1440;1390;1;2829;171,01;50;318,3;0
8/04/2022 15:00;2820;1430;1390;2;2818;73,18;50;176,1;0
8/04/2022 16:00;2730;1340;1390;1;2729;21,89;50;96,3;0
8/04/2022 17:00;2650;1260;1390;1;2649;2,65;50;66,3;0
8/04/2022 18:00;2490;1110;1380;2;2488;-24,86;50;27,9;0
8/04/2022 19:00;2410;1020;1390;1;2409;-16,45;50;34,2;0
8/04/2022 20:00;2330;940;1390;2;2328;-17,97;50;30,1;0
8/04/2022 21:00;2930;1540;1390;2;2928;-13,38;50;56,4;0
8/04/2022 22:00;2890;1500;1390;224;2666;24,45;50;111,7;500
8/04/2022 23:00;2780;1400;1380;540;2240;153,87;50;285,4;1700
9/04/2022 0:00;2730;1340;1390;573;2157;209,37;50;347,6;1700
9/04/2022 1:00;2700;1310;1390;598;2102;250;50;393;1600
9/04/2022 2:00;2690;1300;1390;585;2105;286;50;436,8;1800
9/04/2022 3:00;2660;1270;1390;449;2211;267,7;50;403,5;1100
9/04/2022 4:00;2690;1300;1390;2;2688;258,11;50;400,5;0
9/04/2022 5:00;2730;1350;1380;1;2729;262,78;50;422,3;0
9/04/2022 6:00;2860;1470;1390;60;2800;273,73;50;475,9;0
9/04/2022 7:00;2660;1270;1390;36;2624;240,19;50;368,5;0
9/04/2022 8:00;2620;1230;1390;2;2618;241,72;50;358,8;0
9/04/2022 9:00;2760;1370;1390;2;2758;218,36;50;367,7;0
9/04/2022 10:00;2860;1470;1390;1;2859;200;50;367,5;0
9/04/2022 11:00;2870;1490;1380;2;2868;205,9;50;381,3;0
9/04/2022 12:00;2800;1410;1390;1;2799;226,62;50;390;0
9/04/2022 13:00;2920;1530;1390;3;2917;193,17;50;372,1;0
9/04/2022 14:00;3210;1820;1390;2;3208;191,19;50;439;0
9/04/2022 15:00;3930;2540;1390;1;3929;81,1;50;333;0
9/04/2022 16:00;3850;2460;1390;1;3849;112,78;50;400,4;0
9/04/2022 17:00;3760;2370;1390;2;3758;79,13;50;306;0
9/04/2022 18:00;3630;2250;1380;1;3629;65,22;50;259,2;0
9/04/2022 19:00;3510;2120;1390;1;3509;99,83;50;317,6;0
9/04/2022 20:00;3490;2100;1390;3;3487;40,51;50;190,1;0
9/04/2022 21:00;4080;2690;1390;1;4079;34,53;50;227,4;0
9/04/2022 22:00;3970;2580;1390;227;3743;80;50;335,4;600
9/04/2022 23:00;3850;2470;1380;542;3308;193,8;50;602,2;1700
10/04/2022 0:00;3760;2370;1390;566;3194;278,72;50;779,1;1600
10/04/2022 1:00;3730;2340;1390;617;3113;274,28;50;758,8;1600
10/04/2022 2:00;3710;2320;1390;592;3118;304,6;50;822,7;1700
10/04/2022 3:00;3670;2280;1390;501;3169;274,27;50;739,3;1300
10/04/2022 4:00;3700;2320;1380;2;3698;250,88;50;698;0
10/04/2022 5:00;3770;2380;1390;2;3768;224,3;50;652,8;0
10/04/2022 6:00;3880;2490;1390;73;3807;272,35;50;802,7;0
10/04/2022 7:00;3640;2250;1390;18;3622;244,25;50;662,1;0
10/04/2022 8:00;3630;2240;1390;2;3628;237,96;50;645;0
10/04/2022 9:00;3740;2350;1390;2;3738;212,44;50;616,7;0
10/04/2022 10:00;3810;2420;1390;3;3807;195,55;50;594,2;0
10/04/2022 11:00;3820;2440;1380;2;3818;220,56;50;660,2;0
10/04/2022 12:00;3800;2410;1390;1;3799;264,91;50;758,9;0
10/04/2022 13:00;3860;2470;1390;3;3857;299,93;50;864,3;0
10/04/2022 14:00;2840;1450;1390;1;2839;285,03;50;485,8;0
10/04/2022 15:00;2830;1440;1390;1;2829;255;50;439,2;0
10/04/2022 16:00;2750;1360;1390;2;2748;214,92;50;360,3;0
10/04/2022 17:00;2630;1240;1390;2;2628;190,71;50;298,5;0
10/04/2022 18:00;2540;1160;1380;1;2539;187,85;50;275,9;0
10/04/2022 19:00;2440;1040;1400;2;2438;181,84;50;241,1;0
10/04/2022 20:00;2360;980;1380;1;2359;179,98;50;225,4;0
10/04/2022 21:00;2850;1460;1390;2;2848;179,77;50;335,5;0
10/04/2022 22:00;2810;1420;1390;245;2565;182,86;50;330,7;800
10/04/2022 23:00;2730;1340;1390;539;2191;219,39;50;361;1500
11/04/2022 0:00;2630;1240;1390;579;2051;263,32;50;388,5;1600
11/04/2022 1:00;2600;1210;1390;613;1987;296,99;50;419,9;1700
11/04/2022 2:00;2560;1170;1390;589;1971;290,37;50;398,2;1600
11/04/2022 3:00;2540;1160;1380;495;2045;267,81;50;368,7;1300
11/04/2022 4:00;2560;1170;1390;2;2558;247,99;50;348,6;0
11/04/2022 5:00;2610;1220;1390;1;2609;204,4;50;310,4;0
11/04/2022 6:00;2760;1370;1390;57;2703;186;50;323,3;0
11/04/2022 7:00;2560;1170;1390;36;2524;188,71;50;279,3;0
11/04/2022 8:00;2580;1200;1380;2;2578;183,6;50;280,3;0
11/04/2022 9:00;2720;1320;1400;2;2718;183;50;307,6;0
11/04/2022 10:00;2740;1360;1380;1;2739;185,55;50;320,3;0
11/04/2022 11:00;2790;1400;1390;2;2788;191,53;50;338,1;0
11/04/2022 12:00;2760;1370;1390;1;2759;229,54;50;383;0
11/04/2022 13:00;2790;1400;1390;3;2787;268,78;50;446,3;0
11/04/2022 14:00;2830;1450;1380;1;2829;260,33;50;450;0
11/04/2022 15:00;2770;1380;1390;1;2769;230,73;50;387,4;0
11/04/2022 16:00;2750;1360;1390;2;2748;192;50;329,1;0
11/04/2022 17:00;2620;1240;1380;2;2618;156,61;50;256,2;0
11/04/2022 18:00;2520;1130;1390;1;2519;113,42;50;184,7;0
11/04/2022 19:00;2410;1020;1390;2;2408;157,71;50;211,9;0
11/04/2022 20:00;2390;1000;1390;2;2388;152;50;202;0
11/04/2022 21:00;2840;1460;1380;1;2839;162,68;50;310,5;0
11/04/2022 22:00;2830;1440;1390;245;2585;174,51;50;323,3;700
11/04/2022 23:00;2750;1360;1390;559;2191;225,4;50;374,5;1600
12/04/2022 0:00;2710;1320;1390;616;2094;260;50;409,2;1600
12/04/2022 1:00;2670;1280;1390;606;2064;277,33;50;419;1500
12/04/2022 2:00;2640;1260;1380;602;2038;287,7;50;425,5;1600
12/04/2022 3:00;2630;1240;1390;578;2052;291;50;422,8;1500
12/04/2022 4:00;2650;1260;1390;600;2050;224,63;50;346;1500
12/04/2022 5:00;2680;1290;1390;504;2176;276,4;50;421,1;1300
12/04/2022 6:00;2750;1360;1390;1;2749;229,9;50;380,7;0
12/04/2022 7:00;2370;990;1380;6;2364;188,74;50;236,4;0
12/04/2022 8:00;2230;840;1390;2;2228;199,16;50;209,3;0
12/04/2022 9:00;2250;860;1390;2;2248;194,29;50;210,1;0
12/04/2022 10:00;2280;900;1380;1;2279;184,38;50;210,9;0
12/04/2022 11:00;2370;980;1390;2;2368;212,32;50;257,1;0
12/04/2022 12:00;2310;920;1390;1;2309;248,74;50;274,8;0
12/04/2022 13:00;2340;950;1390;1;2339;270,47;50;304,4;0
12/04/2022 14:00;2380;990;1390;3;2377;273,83;50;320,6;0
12/04/2022 15:00;2330;970;1360;1;2329;254,25;50;295,1;0
12/04/2022 16:00;2220;960;1260;2;2218;260,8;50;298,4;0
12/04/2022 17:00;1740;950;790;2;1738;245,6;50;280,8;0
12/04/2022 18:00;910;910;0;1;909;207,94;50;234,7;0
12/04/2022 19:00;1180;1180;0;1;1179;199,69;50;294,6;0
12/04/2022 20:00;1730;1730;0;2;1728;200,63;50;433,6;0
12/04/2022 21:00;2030;1380;650;1;2029;196;50;339,5;0
12/04/2022 22:00;2690;1300;1390;251;2439;200,47;50;325,6;700
12/04/2022 23:00;2600;1220;1380;620;1980;241,25;50;355,3;1500
13/04/2022 0:00;2470;1170;1300;625;1845;266,2;50;370;1600
13/04/2022 1:00;2370;1140;1230;617;1753;298,95;50;397,8;1500
13/04/2022 2:00;2330;1130;1200;604;1726;301,63;50;397,3;1500
13/04/2022 3:00;2270;1110;1160;606;1664;269,03;50;354,1;1700
13/04/2022 4:00;2290;1130;1160;605;1685;250;50;339;1500
13/04/2022 5:00;2320;1150;1170;614;1706;231,94;50;324,2;1500
13/04/2022 6:00;2450;1230;1220;611;1839;232,45;50;347,4;1600
13/04/2022 7:00;2530;1270;1260;491;2039;207,63;50;327,2;700
13/04/2022 8:00;2270;950;1320;1;2269;200,14;50;237,6;0
13/04/2022 9:00;2130;790;1340;2;2128;198,05;50;196;0
13/04/2022 10:00;2140;820;1320;1;2139;199,97;50;205;0
13/04/2022 11:00;2210;910;1300;1;2209;204,46;50;231,6;0
13/04/2022 12:00;2170;910;1260;2;2168;254;50;276,6;0
13/04/2022 13:00;2220;970;1250;1;2219;272,33;50;312,7;0
13/04/2022 14:00;2190;960;1230;3;2187;282,11;50;318,8;0
13/04/2022 15:00;2170;940;1230;2;2168;252,78;50;284,6;0
13/04/2022 16:00;2110;910;1200;1;2109;216,35;50;242,4;0
13/04/2022 17:00;1820;930;890;1;1819;212,54;50;244,2;0
13/04/2022 18:00;900;900;0;2;898;201,45;50;226,3;0
13/04/2022 19:00;1500;1500;0;1;1499;195,19;50;367,8;0
13/04/2022 20:00;1450;1450;0;1;1449;193,64;50;353,3;0
13/04/2022 21:00;1420;1420;0;3;1417;191,99;50;343,6;0
13/04/2022 22:00;1390;1390;0;249;1141;194,53;50;339,9;700
13/04/2022 23:00;2240;1340;900;579;1661;212,8;50;352,2;1500
14/04/2022 0:00;2900;1510;1390;665;2235;244,94;50;445,4;1500
14/04/2022 1:00;3240;1850;1390;587;2653;271,07;50;594;1700
14/04/2022 2:00;2570;1180;1390;604;1966;272,31;50;380,3;1600
14/04/2022 3:00;2570;1180;1390;605;1965;265,46;50;372,2;1600
14/04/2022 4:00;2540;1160;1380;598;1942;253,68;50;352,3;1600
14/04/2022 5:00;2580;1200;1380;605;1975;230;50;336;1700
14/04/2022 6:00;2690;1300;1390;638;2052;214,9;50;344,4;1400
14/04/2022 7:00;2730;1340;1390;272;2458;204,58;50;341,1;300
14/04/2022 8:00;2400;1020;1380;1;2399;198,77;50;253,7;0
14/04/2022 9:00;2270;880;1390;3;2267;195,75;50;216,3;0
14/04/2022 10:00;2280;890;1390;1;2279;192,43;50;215,8;0
14/04/2022 11:00;2360;970;1390;1;2359;196,86;50;239,5;0
14/04/2022 12:00;2290;900;1390;2;2288;205,33;50;229,8;0
14/04/2022 13:00;2330;940;1390;1;2329;221,81;50;255,5;0
14/04/2022 14:00;2260;930;1330;2;2258;242,51;50;272;0
14/04/2022 15:00;2180;900;1280;2;2178;255,4;50;274,9;0
14/04/2022 16:00;2050;850;1200;2;2048;192,68;50;206,3;0
14/04/2022 17:00;1360;890;470;1;1359;188,69;50;212,4;0
14/04/2022 18:00;870;870;0;2;868;170,27;50;191,6;0
14/04/2022 19:00;790;790;0;1;789;167,65;50;171,9;0
14/04/2022 20:00;990;990;0;1;989;157,38;50;205,3;0
14/04/2022 21:00;2240;1310;930;1;2239;151,11;50;263,5;0
14/04/2022 22:00;2660;1270;1390;258;2402;155,01;50;260,4;700
14/04/2022 23:00;2630;1240;1390;588;2042;179,32;50;284,4;1700
15/04/2022 0:00;2560;1180;1380;637;1923;196,21;50;290,5;1400
15/04/2022 1:00;2520;1180;1340;574;1946;228,35;50;328,5;1700
15/04/2022 2:00;2500;1160;1340;610;1890;235,99;50;331,7;1600
15/04/2022 3:00;2490;1140;1350;607;1883;252,05;50;344,3;1600
15/04/2022 4:00;2550;1180;1370;598;1952;237,28;50;339;1500
15/04/2022 5:00;2640;1260;1380;604;2036;223;50;344;1600
15/04/2022 6:00;2790;1400;1390;372;2418;191,16;50;337,6;800
15/04/2022 7:00;2960;1570;1390;3;2957;183,37;50;366,4;0
15/04/2022 8:00;2820;1430;1390;1;2819;178,14;50;326,2;0
15/04/2022 9:00;2830;1440;1390;2;2828;174,21;50;322,9;0
15/04/2022 10:00;2880;1490;1390;2;2878;176,24;50;337,1;0
15/04/2022 11:00;2910;1530;1380;1;2909;180,08;50;352;0
15/04/2022 12:00;2850;1450;1400;1;2849;188,98;50;346,5;0
15/04/2022 13:00;2830;1440;1390;2;2828;191,12;50;347,2;0
15/04/2022 14:00;2780;1390;1390;2;2778;189,6;50;333;0
15/04/2022 15:00;2710;1330;1380;1;2709;172,62;50;296,1;0
15/04/2022 16:00;2660;1270;1390;2;2658;146,58;50;249,7;0
15/04/2022 17:00;2530;1140;1390;2;2528;121,99;50;196,1;0
15/04/2022 18:00;2410;1030;1380;1;2409;52,64;50;105,7;0
15/04/2022 19:00;2300;970;1330;2;2298;-9,96;50;38,8;0
15/04/2022 20:00;2200;920;1280;1;2199;18,11;50;62,7;0
15/04/2022 21:00;2580;1320;1260;2;2578;40,32;50;119,2;0
15/04/2022 22:00;2620;1340;1280;256;2364;65,84;50;155,2;800
15/04/2022 23:00;2580;1250;1330;542;2038;107,71;50;197,1;1600
16/04/2022 0:00;2580;1220;1360;615;1965;171,19;50;269,9;1700
16/04/2022 1:00;2570;1210;1360;607;1963;195,08;50;296,5;1400
16/04/2022 2:00;2560;1180;1380;592;1968;205,81;50;301,9;1600
16/04/2022 3:00;2480;1090;1390;586;1894;194,47;50;266,5;1600
16/04/2022 4:00;2250;860;1390;596;1654;175,84;50;194,2;1600
16/04/2022 5:00;1795;405;1390;607;1188;166,88;50;87,8;1600
16/04/2022 6:00;1650;260;1390;299;1351;160,22;50;54,7;700
16/04/2022 7:00;3085;1705;1380;3;3082;139,97;50;323,9;0
16/04/2022 8:00;3750;2360;1390;1;3749;132,9;50;431,6;0
16/04/2022 9:00;3790;2400;1390;1;3789;123,38;50;416,1;0
16/04/2022 10:00;3430;2040;1390;2;3428;133,96;50;375,3;0
16/04/2022 11:00;2910;1520;1390;1;2909;139,96;50;288,7;0
16/04/2022 12:00;1460;1460;;0;1460;146,1;50;286,3;0
16/04/2022 13:00;4210;1440;2770;4;4206;144,01;50;279,4;0
16/04/2022 14:00;2780;1390;1390;2;2778;133,55;50;255,1;0
16/04/2022 15:00;2730;1350;1380;1;2729;100;50;202,5;0
16/04/2022 16:00;2640;1240;1400;2;2638;75,92;50;156,1;0
16/04/2022 17:00;2520;1150;1370;1;2519;15,2;50;75;0
16/04/2022 18:00;2350;1040;1310;1;2349;-20;50;31,2;0
16/04/2022 19:00;2210;970;1240;2;2208;-35,06;50;14,5;0
16/04/2022 20:00;2130;910;1220;2;2128;0;50;45,5;0
16/04/2022 21:00;2510;1330;1180;2;2508;0,08;50;66,6;0
16/04/2022 22:00;2500;1320;1180;258;2242;15;50;85,8;600
16/04/2022 23:00;2470;1250;1220;567;1903;66,2;50;145,3;1600
17/04/2022 0:00;2410;1170;1240;611;1799;158,02;50;243,4;1500
17/04/2022 1:00;2420;1160;1260;602;1818;182,55;50;269,8;1700
17/04/2022 2:00;2440;1130;1310;596;1844;191,54;50;272,9;1400
17/04/2022 3:00;2470;1120;1350;575;1895;190,73;50;269,6;1600
17/04/2022 4:00;2540;1160;1380;584;1956;171,46;50;256,9;1700
17/04/2022 5:00;2610;1220;1390;419;2191;158,07;50;253,8;900
17/04/2022 6:00;2750;1360;1390;1;2749;95,9;50;198,4;0
17/04/2022 7:00;2570;1190;1380;3;2567;81;50;155,9;0
17/04/2022 8:00;2670;1280;1390;1;2669;84;50;171,5;0
17/04/2022 9:00;2710;1320;1390;1;2709;81;50;172,9;0
17/04/2022 10:00;2790;1400;1390;2;2788;85,25;50;189,4;0
17/04/2022 11:00;2820;1440;1380;2;2818;92,31;50;204,9;0
17/04/2022 12:00;2770;1380;1390;1;2769;102,82;50;210,9;0
17/04/2022 13:00;2770;1390;1380;2;2768;113,98;50;227,9;0
17/04/2022 14:00;2760;1380;1380;1;2759;118,82;50;233;0
17/04/2022 15:00;2830;1440;1390;1;2829;111,04;50;231,9;0
17/04/2022 16:00;3420;2040;1380;3;3417;93,35;50;292,4;0
17/04/2022 17:00;3520;2230;1290;1;3519;75,38;50;279,6;0
17/04/2022 18:00;3230;2130;1100;2;3228;54,29;50;222,1;0
17/04/2022 19:00;2050;2050;0;1;2049;59;50;223,5;0
17/04/2022 20:00;1460;1460;0;2;1458;45;50;138,7;0
17/04/2022 21:00;1410;1410;0;1;1409;60,58;50;155,9;0
17/04/2022 22:00;2160;1390;770;259;1901;82,92;50;184,8;700
17/04/2022 23:00;2730;1340;1390;590;2140;121,25;50;229,5;1500
18/04/2022 0:00;2630;1250;1380;648;1982;189,84;50;299,8;1600
18/04/2022 1:00;2600;1230;1370;568;2032;240,3;50;357,1;1600
18/04/2022 2:00;2540;1190;1350;608;1932;250,73;50;357,9;1500
18/04/2022 3:00;2550;1190;1360;587;1963;236,11;50;340,5;1500
18/04/2022 4:00;2570;1200;1370;592;1978;221,23;50;325,5;1700
18/04/2022 5:00;2640;1250;1390;588;2052;202;50;315;1600
18/04/2022 6:00;2770;1380;1390;387;2383;205;50;351,9;800
18/04/2022 7:00;-6320;-7710;1390;2;-6322;192,98;50;-1873,4;0
18/04/2022 8:00;2600;1220;1380;1;2599;191,14;50;294,2;0
18/04/2022 9:00;2720;1330;1390;3;2717;190,95;50;320,5;0
18/04/2022 10:00;2780;1390;1390;2;2778;190;50;333,6;0
18/04/2022 11:00;2820;1430;1390;1;2819;200,61;50;358,4;0
18/04/2022 12:00;2720;1330;1390;1;2719;251,27;50;400,7;0
18/04/2022 13:00;2730;1350;1380;1;2729;291,43;50;460,9;0
18/04/2022 14:00;3690;2300;1390;2;3688;295,43;50;794,5;0
18/04/2022 15:00;3080;1700;1380;1;3079;255,71;50;519,7;0
18/04/2022 16:00;2920;1620;1300;1;2919;212,53;50;425,3;0
18/04/2022 17:00;3280;2090;1190;3;3277;195,33;50;512,7;0
18/04/2022 18:00;1690;1680;10;2;1688;174,23;50;376,7;0
18/04/2022 19:00;1000;1000;0;1;999;166,92;50;216,9;0
18/04/2022 20:00;2100;1420;680;2;2098;169,77;50;312,1;0
18/04/2022 21:00;2760;1370;1390;1;2759;163,28;50;292,2;0
18/04/2022 22:00;2650;1270;1380;301;2349;163,29;50;270,9;600
18/04/2022 23:00;2560;1180;1380;628;1932;190,43;50;283,7;1700
19/04/2022 0:00;2490;1170;1320;603;1887;224,93;50;321,7;1500
19/04/2022 1:00;2420;1120;1300;597;1823;239,03;50;323,7;1600
19/04/2022 2:00;2410;1100;1310;611;1799;240,01;50;319;1500
19/04/2022 3:00;2420;1100;1320;599;1821;223,6;50;301;1600
19/04/2022 4:00;2450;1110;1340;603;1847;200;50;277,5;1400
19/04/2022 5:00;2520;1140;1380;607;1913;184,2;50;267;1700
19/04/2022 6:00;2610;1230;1380;460;2150;191;50;296,4;1200
19/04/2022 7:00;2650;1260;1390;256;2394;189,55;50;301,8;100
19/04/2022 8:00;2350;960;1390;2;2348;183,1;50;223,8;0
19/04/2022 9:00;2220;830;1390;1;2219;183,28;50;193,6;0
19/04/2022 10:00;2200;820;1380;1;2199;183,38;50;191,4;0
19/04/2022 11:00;2290;900;1390;3;2287;197,96;50;223,2;0
19/04/2022 12:00;2250;860;1390;2;2248;227,24;50;238,4;0
19/04/2022 13:00;2240;860;1380;1;2239;249,92;50;257,9;0
19/04/2022 14:00;2190;870;1320;2;2188;249,9;50;260,9;0
19/04/2022 15:00;2060;830;1230;1;2059;209,96;50;215,8;0
19/04/2022 16:00;1370;780;590;1;1369;193,5;50;189,9;0
19/04/2022 17:00;780;780;0;2;778;182,2;50;181,1;0
19/04/2022 18:00;1730;740;990;2;1728;138,25;50;139,3;0
19/04/2022 19:00;2130;750;1380;1;2129;143,2;50;144,9;0
19/04/2022 20:00;2520;1140;1380;2;2518;135,08;50;211;0
19/04/2022 21:00;2510;1200;1310;2;2508;165;50;258;0
19/04/2022 22:00;2440;1190;1250;320;2120;175,7;50;268,6;700
19/04/2022 23:00;2370;1160;1210;697;1673;196,15;50;285,5;1600
20/04/2022 0:00;2330;1140;1190;646;1684;222,95;50;311,2;1600
20/04/2022 1:00;2280;1100;1180;647;1633;249;50;328,9;1600
20/04/2022 2:00;2300;1110;1190;623;1677;250;50;333;1600
20/04/2022 3:00;2310;1090;1220;616;1694;239,18;50;315,2;1600
20/04/2022 4:00;2380;1120;1260;623;1757;220,1;50;302,5;1400
20/04/2022 5:00;2480;1160;1320;626;1854;201,97;50;292,3;1600
20/04/2022 6:00;2600;1220;1380;616;1984;188,55;50;291;1600
20/04/2022 7:00;2640;1250;1390;437;2203;179,92;50;287,4;1000
20/04/2022 8:00;2350;960;1390;1;2349;181,08;50;221,8;0
20/04/2022 9:00;2190;800;1390;2;2188;178,92;50;183,1;0
20/04/2022 10:00;2180;790;1390;1;2179;180,5;50;182,1;0
20/04/2022 11:00;2230;840;1390;2;2228;199,92;50;209,9;0
20/04/2022 12:00;2190;800;1390;2;2188;229,76;50;223,8;0
20/04/2022 13:00;2210;820;1390;2;2208;256,02;50;250,9;0
